Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature_Difference,Machine_Power,Wear_Rate,Heat_Index,Mechanical_Stress,Temperature_Ratio,RPM_per_Torque,Power_per_Wear,Torque_per_Temp,Wear_Temp_Product,Machine_failure
301.4,310.7,1375,42.0,168,0,0,0,0,0,0,0,1,9.300000000000011,57750.0,0.12209302325581395,93644.98,7056.0,1.03085600530856,31.976744186046513,341.71597633136093,0.13517862890247828,1562.400000000002,0
298.3,308.9,1363,46.1,5,0,0,0,0,0,0,0,1,10.599999999999966,62834.3,0.0036656891495601175,92144.87,230.5,1.0355346966141468,28.938428874734605,10472.383333333333,0.1492392359987051,52.99999999999983,0
298.6,309.2,2035,19.6,40,0,0,0,0,0,0,1,0,10.599999999999966,39886.0,0.019646365422396856,92327.12000000001,784.0,1.0354989953114533,98.78640776699028,972.829268292683,0.06338939197930143,423.99999999999864,0
302.6,311.9,1397,46.9,82,0,0,0,0,0,0,1,0,9.299999999999955,65519.299999999996,0.058655221745350504,94380.94,3845.7999999999997,1.030733641771315,29.16492693110647,789.389156626506,0.15036870791920487,762.5999999999963,0
297.7,309.7,1440,51.1,191,0,0,0,0,0,1,0,0,12.0,73584.0,0.1325468424705066,92197.68999999999,9760.1,1.0403090359422238,27.63915547024952,383.25,0.16499838553438811,2292.0,0
298.0,308.3,1544,34.7,213,0,0,0,0,0,0,1,0,10.300000000000011,53576.8,0.1378640776699029,91873.40000000001,7391.1,1.0345637583892617,43.24929971988795,250.3588785046729,0.11255270840090821,2193.9000000000024,0
298.2,307.9,1529,36.6,105,0,0,0,0,0,0,0,1,9.699999999999989,55961.4,0.06862745098039216,91815.77999999998,3843.0,1.0325285043594903,40.66489361702128,527.9377358490566,0.11886976291003575,1018.4999999999989,0
302.7,312.2,1369,51.8,174,0,0,0,0,0,0,1,0,9.5,70914.2,0.12700729927007298,94502.93999999999,9013.199999999999,1.0313842087875784,25.928030303030305,405.224,0.16591928251121077,1653.0,0
301.1,311.0,1339,52.8,194,0,0,0,0,0,1,0,0,9.899999999999977,70699.2,0.14477611940298507,93642.1,10243.199999999999,1.0328794420458318,24.88847583643123,362.56,0.1697749196141479,1920.5999999999956,0
301.9,309.7,1533,35.9,204,0,0,0,0,0,0,0,1,7.800000000000011,55034.7,0.13298565840938723,93498.43,7323.599999999999,1.0258363696588275,41.54471544715447,268.4619512195122,0.11591863093316113,1591.2000000000023,0
303.6,312.4,1418,46.0,128,0,0,0,0,0,0,1,0,8.799999999999955,65228.0,0.09020436927413672,94844.64,5888.0,1.0289855072463767,30.170212765957448,505.6434108527132,0.147247119078105,1126.3999999999942,0
302.8,312.5,1462,43.4,68,0,0,0,0,0,0,1,0,9.699999999999989,63450.799999999996,0.04647983595352016,94625.0,2951.2,1.0320343461030383,32.92792792792793,919.5768115942028,0.13888,659.5999999999992,0
303.8,312.9,1819,23.7,16,0,0,0,0,0,0,1,0,9.099999999999966,43110.299999999996,0.008791208791208791,95059.01999999999,379.2,1.029953917050691,73.64372469635627,2535.8999999999996,0.07574304889741132,145.59999999999945,0
302.0,310.8,1902,23.4,188,0,0,0,0,0,0,1,0,8.800000000000011,44506.799999999996,0.09879138202837624,93861.6,4399.2,1.0291390728476821,77.95081967213115,235.48571428571427,0.07528957528957528,1654.4000000000021,0
298.8,309.6,1693,33.3,170,0,0,0,0,0,0,0,1,10.800000000000011,56376.899999999994,0.10035419126328217,92508.48000000001,5660.999999999999,1.036144578313253,49.358600583090386,329.6894736842105,0.1075581395348837,1836.0000000000018,0
300.8,312.6,1588,35.6,114,0,0,0,0,0,0,0,1,11.800000000000011,56532.8,0.07174323473882946,94030.08000000002,4058.4,1.0392287234042554,43.3879781420765,491.58956521739134,0.11388355726167626,1345.2000000000012,0
298.4,308.7,1588,35.0,99,0,0,0,0,0,0,1,0,10.300000000000011,55580.0,0.062303335431088736,92116.07999999999,3465.0,1.0345174262734584,44.111111111111114,555.8,0.11337868480725624,1019.7000000000012,0
299.3,309.1,1493,38.0,151,0,0,0,0,0,0,1,0,9.800000000000011,56734.0,0.10107095046854082,92513.63,5738.0,1.032743067156699,38.282051282051285,373.25,0.12293756065998059,1479.8000000000018,0
300.7,311.2,1457,51.4,61,0,0,0,0,0,0,1,0,10.5,74889.8,0.04183813443072702,93577.84,3135.4,1.0349185234452942,27.80534351145038,1207.9,0.16516709511568123,640.5,0
298.4,309.2,1414,46.4,128,0,0,0,0,0,0,0,1,10.800000000000011,65609.59999999999,0.09045936395759717,92265.27999999998,5939.2,1.0361930294906168,29.831223628691983,508.60155038759683,0.1500646830530401,1382.4000000000015,0
299.4,308.7,1289,60.5,104,0,0,0,0,0,0,0,1,9.300000000000011,77984.5,0.08062015503875969,92424.77999999998,6292.0,1.031062124248497,20.959349593495936,742.7095238095238,0.19598315516682865,967.2000000000012,0
298.6,309.5,1568,36.7,182,0,0,0,0,0,0,0,1,10.899999999999977,57545.600000000006,0.1159974506054812,92416.70000000001,6679.400000000001,1.036503683858004,41.59151193633952,314.4568306010929,0.118578352180937,1983.7999999999959,0
302.1,310.6,1459,47.6,93,0,0,0,0,0,0,1,0,8.5,69448.40000000001,0.0636986301369863,93832.26000000001,4426.8,1.0281363786825555,30.020576131687243,738.8127659574469,0.15325177076625884,790.5,0
299.9,309.2,1761,25.6,115,0,0,0,0,0,0,1,0,9.300000000000011,45081.600000000006,0.06526674233825198,92729.07999999999,2944.0,1.0310103367789263,66.203007518797,388.6344827586207,0.08279430789133248,1069.5000000000014,0
299.3,310.4,1629,32.6,177,0,0,0,0,0,0,1,0,11.099999999999966,53105.4,0.10858895705521472,92902.72,5770.2,1.037086535248914,48.482142857142854,298.3449438202247,0.1050257731958763,1964.699999999994,0
298.6,309.6,1611,35.7,23,0,0,0,0,0,0,1,0,11.0,57512.700000000004,0.014267990074441687,92446.56000000001,821.1,1.0368385800401876,43.89645776566757,2396.3625,0.11531007751937984,253.0,0
297.5,308.7,1546,38.0,123,0,0,0,0,0,0,0,1,11.199999999999989,58748.0,0.07950872656755009,91838.25,4674.0,1.0376470588235294,39.64102564102564,473.7741935483871,0.12309685779073534,1377.5999999999985,0
301.7,309.9,1533,40.9,106,0,0,0,0,0,0,0,1,8.199999999999989,62699.7,0.06910039113428944,93496.82999999999,4335.4,1.027179317202519,36.58711217183771,585.9785046728972,0.13197805743788318,869.1999999999988,0
300.8,311.9,1761,29.0,113,0,0,0,0,0,0,0,1,11.099999999999966,51069.0,0.0641316685584563,93819.51999999999,3277.0,1.0369015957446808,58.7,447.9736842105263,0.09297851875601156,1254.299999999996,0
299.0,310.2,1637,38.0,68,0,0,0,0,0,1,0,0,11.199999999999989,62206.0,0.04151404151404151,92749.8,2584.0,1.037458193979933,41.97435897435897,901.536231884058,0.122501611863314,761.5999999999992,0
301.5,310.1,1541,42.2,52,0,0,0,0,0,0,1,0,8.600000000000023,65030.200000000004,0.03372243839169909,93495.15000000001,2194.4,1.0285240464344942,35.67129629629629,1226.9849056603775,0.1360851338277975,447.2000000000012,0
300.4,309.9,1567,36.5,72,0,0,0,0,0,0,1,0,9.5,57195.5,0.04591836734693878,93093.95999999999,2628.0,1.031624500665779,41.78666666666667,783.5,0.11777992900935787,684.0,0
297.2,308.7,1398,38.1,88,0,0,0,0,0,0,0,1,11.5,53263.8,0.06290207290922087,91745.64,3352.8,1.0386944818304171,35.75447570332481,598.4696629213483,0.12342079689018465,1012.0,0
301.6,310.8,1343,49.5,140,0,0,0,0,0,0,0,1,9.199999999999989,66478.5,0.10416666666666667,93737.28000000001,6930.0,1.030503978779841,26.594059405940595,471.47872340425533,0.15926640926640925,1287.9999999999984,0
302.7,311.5,1556,35.0,164,0,0,0,0,0,1,0,0,8.800000000000011,54460.0,0.10533076429030186,94291.05,5740.0,1.0290716881400728,43.22222222222222,330.06060606060606,0.11235955056179775,1443.2000000000019,0
303.5,312.1,1326,55.7,114,0,0,0,0,0,0,1,0,8.600000000000023,73858.2,0.08590806330067823,94722.35,6349.8,1.02833607907743,23.386243386243386,642.2452173913043,0.17846843960269143,980.4000000000026,0
300.6,309.7,1428,42.6,23,0,0,0,0,0,0,0,1,9.099999999999966,60832.8,0.01609517144856543,93095.82,979.8000000000001,1.0302727877578175,32.75229357798165,2534.7000000000003,0.1375524701323862,209.29999999999922,0
300.4,309.6,1379,54.5,122,0,0,0,0,0,0,1,0,9.200000000000045,75155.5,0.08840579710144927,93003.84,6649.0,1.0306258322237019,24.846846846846848,611.020325203252,0.17603359173126615,1122.4000000000055,0
298.0,308.8,1610,33.7,212,0,0,0,0,0,0,1,0,10.800000000000011,54257.00000000001,0.13159528243327126,92022.40000000001,7144.400000000001,1.036241610738255,46.39769452449568,254.72769953051647,0.1091321243523316,2289.600000000002,0
300.3,311.7,1682,27.8,178,0,0,0,0,0,0,1,0,11.399999999999977,46759.6,0.10576351752822341,93603.51,4948.400000000001,1.0379620379620378,58.40277777777778,261.2268156424581,0.08918832210458776,2029.199999999996,0
301.6,310.7,1494,39.5,24,0,0,0,0,0,0,1,0,9.099999999999966,59013.0,0.016053511705685617,93707.12000000001,948.0,1.0301724137931034,36.888888888888886,2360.52,0.12713228194399742,218.39999999999918,0
299.5,310.0,1349,52.7,92,0,0,0,0,0,0,1,0,10.5,71092.3,0.06814814814814815,92845.0,4848.400000000001,1.0350584307178632,25.121042830540034,764.4333333333334,0.17,966.0,0
300.3,309.6,1509,46.6,95,0,0,0,0,0,0,0,1,9.300000000000011,70319.40000000001,0.06291390728476821,92972.88,4427.0,1.030969030969031,31.701680672268907,732.4937500000001,0.15051679586563307,883.5000000000011,0
299.6,309.4,1283,62.1,83,0,0,0,0,0,0,0,1,9.799999999999955,79674.3,0.0646417445482866,92696.24,5154.3,1.0327102803738317,20.332805071315374,948.5035714285715,0.20071105365223013,813.3999999999962,0
298.9,310.2,1705,32.5,63,0,0,0,0,0,0,1,0,11.300000000000011,55412.5,0.0369284876905041,92718.77999999998,2047.5,1.0378052860488458,50.8955223880597,865.8203125,0.10477111540941328,711.9000000000008,0
301.4,310.4,1639,28.9,94,0,0,0,0,0,0,1,0,9.0,47367.1,0.05731707317073171,93554.55999999998,2716.6,1.0298606502986065,54.81605351170569,498.6010526315789,0.09310567010309279,846.0,0
302.6,312.0,1674,32.2,70,0,0,0,0,0,0,1,0,9.399999999999977,53902.8,0.041791044776119404,94411.20000000001,2254.0,1.0310641110376735,50.421686746987945,759.1943661971832,0.10320512820512821,657.9999999999984,0
300.5,312.0,1382,54.1,27,0,0,0,0,0,0,0,1,11.5,74766.2,0.019522776572668113,93756.0,1460.7,1.038269550748752,25.081669691470054,2670.2214285714285,0.1733974358974359,310.5,0
300.8,311.0,1580,36.6,109,0,0,0,0,0,0,0,1,10.199999999999989,57828.0,0.068943706514864,93548.8,3989.4,1.033909574468085,42.02127659574468,525.709090909091,0.11768488745980708,1111.7999999999988,0
296.8,307.8,1573,36.4,126,0,0,0,0,0,0,1,0,11.0,57257.2,0.08005082592121983,91355.04000000001,4586.4,1.0370619946091644,42.05882352941177,450.84409448818894,0.11825860948667966,1386.0,0
298.2,308.3,2216,16.8,139,0,0,0,0,0,0,1,0,10.100000000000023,37228.8,0.06269733874605322,91935.06,2335.2000000000003,1.0338698859825621,124.49438202247191,265.92,0.0544923775543302,1403.9000000000033,0
297.0,307.6,1513,42.4,124,0,0,0,0,0,0,1,0,10.600000000000023,64151.2,0.08190224570673713,91357.20000000001,5257.599999999999,1.0356902356902358,34.86175115207374,513.2096,0.1378413524057217,1314.4000000000028,0
302.3,311.7,1544,43.2,128,0,0,0,0,0,0,1,0,9.399999999999977,66700.8,0.08284789644012945,94226.91,5529.6,1.031094938802514,34.932126696832576,517.0604651162791,0.13859480269489896,1203.199999999997,0
298.3,310.0,1507,44.7,73,0,0,0,0,0,0,1,0,11.699999999999989,67362.90000000001,0.04840848806366048,92473.0,3263.1000000000004,1.0392222594703318,32.97592997811816,910.3094594594596,0.14419354838709678,854.0999999999992,0
302.5,310.4,1967,20.3,50,0,0,0,0,0,0,1,0,7.899999999999977,39930.1,0.02540650406504065,93896.0,1015.0,1.0261157024793388,92.34741784037558,782.9431372549019,0.06539948453608248,394.99999999999886,0
300.9,310.5,1444,43.2,27,0,0,0,0,0,0,0,1,9.600000000000023,62380.8,0.018685121107266434,93429.45,1166.4,1.0319042871385844,32.66968325791855,2227.8857142857146,0.1391304347826087,259.2000000000006,0
297.3,308.1,1642,36.9,206,0,0,0,0,0,0,1,0,10.800000000000011,60589.799999999996,0.12538040170419965,91598.13,7601.4,1.0363269424823411,43.3245382585752,292.7043478260869,0.11976630963972734,2224.8000000000025,0
301.4,310.9,1557,39.3,174,0,0,0,0,0,0,0,1,9.5,61190.1,0.1116816431322208,93705.25999999998,6838.2,1.0315195753151958,38.63523573200993,349.6577142857143,0.12640720488903184,1653.0,0
302.5,310.2,1563,34.8,150,0,0,0,0,0,0,1,0,7.699999999999989,54392.399999999994,0.0959079283887468,93835.5,5220.0,1.0254545454545454,43.659217877094974,360.2145695364238,0.11218568665377175,1154.9999999999982,0
303.4,311.9,1434,44.6,78,0,0,0,0,0,0,1,0,8.5,63956.4,0.05435540069686411,94630.45999999999,3478.8,1.0280158206987475,31.44736842105263,809.5746835443039,0.14299454953510743,663.0,0
299.3,308.5,1305,60.6,44,0,0,0,0,0,0,0,1,9.199999999999989,79083.0,0.033690658499234305,92334.05,2666.4,1.0307383895756765,21.185064935064936,1757.4,0.19643435980551055,404.7999999999995,0
301.0,310.9,1916,22.0,42,0,0,0,0,0,1,0,0,9.899999999999977,42152.0,0.02190923317683881,93580.9,924.0,1.0328903654485049,83.30434782608695,980.2790697674419,0.07076230299131554,415.79999999999905,0
300.0,309.6,1526,46.4,150,0,0,0,0,0,0,1,0,9.600000000000023,70806.4,0.09823182711198428,92880.0,6960.0,1.032,32.19409282700422,468.9165562913907,0.1498708010335917,1440.0000000000034,0
296.8,307.9,1448,48.8,31,0,0,0,0,0,0,1,0,11.099999999999966,70662.4,0.02139406487232574,91384.72,1512.8,1.037398921832884,29.076305220883537,2208.2,0.15849301721338097,344.09999999999894,0
298.3,308.5,1416,52.7,151,0,0,0,0,0,0,1,0,10.199999999999989,74623.2,0.10656316160903317,92025.55,7957.700000000001,1.0341937646664432,26.368715083798882,490.9421052631579,0.1708265802269044,1540.1999999999982,0
298.5,308.7,1347,48.5,33,0,0,0,0,0,0,0,1,10.199999999999989,65329.5,0.024480712166172106,92146.95,1600.5,1.0341708542713568,27.21212121212121,1921.4558823529412,0.15711046323291222,336.5999999999996,0
301.0,309.7,1288,58.4,162,0,0,0,0,0,0,0,1,8.699999999999989,75219.2,0.1256788207913111,93219.7,9460.8,1.0289036544850498,21.683501683501685,461.4674846625767,0.18856958346787214,1409.3999999999983,0
299.9,309.2,1624,34.6,105,0,0,0,0,0,0,1,0,9.300000000000011,56190.4,0.06461538461538462,92729.07999999999,3633.0,1.0310103367789263,45.61797752808989,530.0981132075472,0.11190168175937905,976.5000000000011,0
301.8,310.8,1546,43.4,29,0,0,0,0,0,0,1,0,9.0,67096.4,0.01874595992243051,93799.44,1258.6,1.0298210735586482,34.81981981981982,2236.5466666666666,0.13963963963963963,261.0,0
301.5,310.9,2760,8.0,15,0,0,1,0,0,0,1,0,9.399999999999977,22080.0,0.005432814197754437,93736.34999999999,120.0,1.0311774461028191,306.6666666666667,1380.0,0.02573174654229656,140.99999999999966,1
298.5,309.3,1465,42.4,173,0,0,0,0,0,0,0,1,10.800000000000011,62116.0,0.11800818553888132,92326.05,7335.2,1.0361809045226131,33.755760368663594,356.98850574712645,0.1370837374717103,1868.400000000002,0
298.6,309.6,1715,28.4,90,0,0,0,0,0,0,1,0,11.0,48706.0,0.05244755244755245,92446.56000000001,2556.0,1.0368385800401876,58.333333333333336,535.2307692307693,0.09173126614987079,990.0,0
300.4,311.4,1936,23.9,131,0,0,0,0,0,0,1,0,11.0,46270.399999999994,0.06763035622096025,93544.55999999998,3130.8999999999996,1.0366178428761652,77.75100401606426,350.5333333333333,0.07675016056518946,1441.0,0
300.5,310.0,1580,37.0,181,0,0,0,0,0,0,0,1,9.5,58460.0,0.11448450347881088,93155.0,6697.0,1.0316139767054908,41.578947368421055,321.2087912087912,0.11935483870967742,1719.5,0
302.6,312.2,1520,43.0,208,0,0,0,0,0,0,1,0,9.599999999999966,65360.0,0.13675213675213677,94471.72,8944.0,1.0317250495703898,34.54545454545455,312.72727272727275,0.13773222293401666,1996.799999999993,0
296.5,307.3,1566,37.2,164,0,0,0,0,0,0,1,0,10.800000000000011,58255.200000000004,0.10465858328015316,91114.45,6100.8,1.036424957841484,40.994764397905755,353.0618181818182,0.12105434428896844,1771.2000000000019,0
302.6,311.0,1520,42.8,148,0,0,0,0,0,0,1,0,8.399999999999977,65055.99999999999,0.0973044049967127,94108.6,6334.4,1.0277594183740912,34.70319634703196,436.6174496644295,0.13762057877813505,1243.1999999999966,0
302.2,311.5,1744,31.2,172,0,0,0,0,0,0,1,0,9.300000000000011,54412.799999999996,0.098567335243553,94135.3,5366.4,1.0307743216412972,54.16149068322981,314.52485549132945,0.10016051364365972,1599.600000000002,0
298.4,307.9,1446,45.3,23,0,0,0,0,0,0,1,0,9.5,65503.799999999996,0.015894955079474776,91877.35999999999,1041.8999999999999,1.0318364611260054,31.23110151187905,2729.325,0.1471256901591426,218.5,0
297.5,308.0,1429,45.8,148,0,0,0,0,0,0,0,1,10.5,65448.2,0.1034965034965035,91630.0,6778.4,1.035294117647059,30.534188034188038,439.2496644295302,0.1487012987012987,1554.0,0
300.6,310.1,1485,49.9,19,0,0,0,0,0,0,1,0,9.5,74101.5,0.01278600269179004,93216.06000000001,948.1,1.0316034597471724,29.174852652259332,3705.075,0.16091583360206382,180.5,0
302.0,310.1,1409,50.4,172,0,0,0,0,0,0,1,0,8.100000000000023,71013.59999999999,0.12198581560283688,93650.20000000001,8668.8,1.0268211920529802,27.412451361867706,410.4832369942196,0.16252821670428894,1393.200000000004,0
300.2,309.9,1569,31.2,176,0,0,0,0,0,0,0,1,9.699999999999989,48952.799999999996,0.11210191082802548,93031.98,5491.2,1.0323117921385743,48.72670807453416,276.5694915254237,0.10067763794772508,1707.199999999998,0
300.5,312.0,1263,60.8,146,0,0,0,0,0,0,0,1,11.5,76790.4,0.11550632911392406,93756.0,8876.8,1.038269550748752,20.436893203883496,522.3836734693878,0.19487179487179487,1679.0,0
300.5,309.8,1367,54.0,129,0,0,0,0,0,0,1,0,9.300000000000011,73818.0,0.09429824561403509,93094.90000000001,6966.0,1.0309484193011647,24.854545454545455,567.8307692307692,0.17430600387346676,1199.7000000000014,0
299.8,309.1,1668,30.3,200,0,0,0,0,0,0,1,0,9.300000000000011,50540.4,0.11983223487118035,92668.18000000001,6060.0,1.0310206804536357,53.29073482428115,251.444776119403,0.09802652863151083,1860.0000000000023,0
297.6,308.4,1391,51.9,218,0,0,0,0,0,0,0,1,10.799999999999955,72192.9,0.15660919540229884,91779.84,11314.199999999999,1.036290322580645,26.29489603024575,329.6479452054794,0.16828793774319067,2354.39999999999,0
297.4,308.4,1426,50.4,70,0,0,0,0,0,0,1,0,11.0,71870.4,0.04905395935529082,91718.15999999999,3528.0,1.0369872225958305,27.7431906614786,1012.2591549295773,0.16342412451361868,770.0,0
298.0,308.0,1520,39.6,51,0,0,0,0,0,1,0,0,10.0,60192.0,0.03353057199211045,91784.0,2019.6000000000001,1.0335570469798658,37.4384236453202,1157.5384615384614,0.1285714285714286,510.0,0
297.1,308.2,1527,42.2,199,0,0,0,0,0,1,0,0,11.099999999999966,64439.4,0.13023560209424084,91566.22,8397.800000000001,1.0373611578593065,35.34722222222222,322.197,0.13692407527579495,2208.8999999999933,0
299.9,311.3,1522,45.7,153,0,0,0,0,0,0,1,0,11.400000000000034,69555.40000000001,0.10045961917268549,93358.87,6992.1,1.0380126708902968,32.59100642398287,451.6584415584416,0.14680372630902666,1744.2000000000053,0
301.8,311.0,1651,32.5,195,0,0,0,0,0,0,1,0,9.199999999999989,53657.5,0.11803874092009685,93859.8,6337.5,1.0304837640821736,49.28358208955224,273.76275510204084,0.1045016077170418,1793.9999999999977,0
300.7,309.8,1406,48.4,151,0,0,0,0,0,0,1,0,9.100000000000023,68050.4,0.10732054015636106,93156.86,7308.4,1.0302627203192551,28.461538461538463,447.7,0.15622982569399613,1374.1000000000035,0
297.7,307.2,1392,43.0,197,0,0,0,0,0,0,1,0,9.5,59856.0,0.1414213926776741,91453.43999999999,8471.0,1.0319113201209271,31.636363636363637,302.3030303030303,0.13997395833333334,1871.5,0
300.5,310.4,1702,33.1,71,0,0,0,0,0,0,1,0,9.899999999999977,56336.200000000004,0.04169113329418673,93275.2,2350.1,1.032945091514143,49.91202346041055,782.4472222222223,0.10663659793814434,702.8999999999984,0
303.4,312.3,1522,42.1,62,0,0,0,0,0,1,0,0,8.900000000000034,64076.200000000004,0.040709126723571895,94751.81999999999,2610.2000000000003,1.0293342122610416,35.31322505800464,1017.0825396825397,0.13480627601665066,551.8000000000021,0
299.8,309.2,1760,25.9,63,0,0,0,0,0,0,1,0,9.399999999999977,45584.0,0.03577512776831346,92698.16,1631.6999999999998,1.0313542361574382,65.4275092936803,712.25,0.08376455368693402,592.1999999999986,0
300.7,310.3,1659,29.8,6,0,0,0,0,0,0,0,1,9.600000000000023,49438.200000000004,0.0036144578313253013,93307.21,178.8,1.0319255071499835,53.86363636363636,7062.6,0.09603609410248147,57.600000000000136,0
300.7,311.8,1420,47.0,119,0,0,0,0,0,0,1,0,11.100000000000023,66740.0,0.08374384236453201,93758.26,5593.0,1.0369138676421683,29.583333333333332,556.1666666666666,0.1507376523412444,1320.9000000000028,0
302.4,311.3,1503,38.2,120,0,0,0,0,0,0,1,0,8.900000000000034,57414.600000000006,0.0797872340425532,94137.12,4584.0,1.029431216931217,38.34183673469388,474.50082644628105,0.12271121105043367,1068.000000000004,0
